# Based on the WLTC drive cycle
# see #1264 for discussion and how to use this drive cycle
# time [s],Power [kW]
157.3,4.280578
157.4,4.964575
157.5,5.058004
157.6,4.403669
157.7,4.469587
157.8,4.535499
157.9,4.070879
158,4.120835
158.1,8.328306
158.2,8.553411
158.3,8.7785
158.4,10.499198
158.5,10.807234
158.6,9.52107
158.7,9.744506
158.8,9.967916
158.9,9.024444
159,9.197947
159.1,7.933885
159.2,8.055632
159.3,8.177361
159.4,7.595302
159.5,7.695983
159.6,7.746651
159.7,7.845896
159.8,7.945123
159.9,8.039979
160,8.13905
160.1,9.885879
160.2,10.032339
160.3,10.178785
160.4,10.926435
160.5,11.091311
160.6,10.774151
160.7,10.924694
160.8,11.0752
160.9,10.882538
161,11.023406
161.1,5.343018
161.2,5.369855
161.3,5.396682
161.4,3.396552
161.5,3.404415
161.6,4.935837
161.7,4.956907
161.8,4.977968
161.9,6.077694
162,6.111436
162.1,6.802736
162.2,6.845467
162.3,6.888181
162.4,7.337274
162.5,7.385881
162.6,7.683491
162.7,7.735839
162.8,7.788178
162.9,7.997243
163,8.051929
163.1,7.163948
163.2,7.205128
163.3,7.24629
163.4,6.990653
163.5,7.027999
163.6,7.406783
163.7,7.448423
163.8,7.490044
163.9,7.772618
164,7.817321
164.1,6.363012
164.2,6.390161
164.3,6.417296
164.4,5.970347
164.5,5.992834
164.6,6.546418
164.7,6.574062
164.8,6.601692
164.9,6.997327
165,7.028728
165.1,3.859381
165.2,3.86571
165.3,3.872035
165.4,2.858888
165.5,2.861067
165.6,3.918127
165.7,3.92462
165.8,3.93111
165.9,4.658907
166,4.669437
166.1,5.691722
166.2,5.709404
166.3,5.727077
166.4,6.201258
166.5,6.222662
166.6,6.229244
166.7,6.2505
166.8,6.271744
166.9,6.268511
167,6.289528
167.1,11.748977
167.2,11.837859
167.3,11.926696
167.4,13.937091
167.5,14.059432
167.6,12.576306
167.7,12.670446
167.8,12.764533
167.9,11.732708
168,11.809539
168.1,11.210317
168.2,11.27755
168.3,11.344738
168.4,11.00822
168.5,11.07012
168.6,10.898135
168.7,10.957055
168.8,11.015932
168.9,10.941496
169,10.998701
169.1,2.737617
169.2,2.73206
169.3,2.72866
169.4,1.021468
169.5,1.020798
169.6,2.896329
169.7,2.897164
169.8,2.897999
169.9,4.189296
170,4.193713
170.1,-7.959175
170.2,-7.886124
170.3,-7.823711
170.4,-5.29637
170.5,-5.265645
170.6,-0.745835
170.7,-0.743657
170.8,-0.74148
170.9,0.291064
171,0.291064
171.1,-5.125164
171.2,-5.089589
171.3,-5.053183
171.4,-6.046198
171.5,-6.005141
171.6,-5.679273
171.7,-5.641571
171.8,-5.603893
171.9,-5.523102
172,-5.485967
172.1,-10.828207
172.2,-10.688557
172.3,-10.546969
172.4,-11.392594
172.5,-11.242933
172.6,-10.823009
172.7,-10.680263
172.8,-10.537589
172.9,-10.356971
173,-10.215416
173.1,-9.573497
173.2,-9.444931
173.3,-9.316426
173.4,-9.03018
173.5,-8.905384
173.6,-8.860043
173.7,-8.733753
173.8,-8.607037
173.9,-8.528534
174,-8.40105
174.1,-3.5298
174.2,-3.501569
174.3,-3.473351
174.4,-1.760231
174.5,-1.749121
174.6,-2.357997
174.7,-2.341876
174.8,-2.325098
174.9,-2.613789
175,-2.594388
175.1,0.550807
175.2,0.550419
175.3,0.550032
175.4,1.700533
175.5,1.701051
175.6,1.526356
175.7,1.52648
175.8,1.526603
175.9,1.371736
176,1.371588
176.1,5.701696
176.2,5.735828
176.3,5.769948
176.4,7.286536
176.5,7.343947
176.6,6.048458
176.7,6.084549
176.8,6.120626
176.9,5.213107
177,5.237346
177.1,9.959732
177.2,10.063797
177.3,10.167819
177.4,11.804384
177.5,11.944217
177.6,10.293178
177.7,10.392136
177.8,10.491055
177.9,9.346811
178,9.422067
178.1,6.108128
178.2,6.135366
178.3,6.162592
178.4,4.840291
178.5,4.854974
178.6,5.364451
178.7,5.383269
178.8,5.402078
178.9,5.794816
179,5.817015
179.1,-0.564039
179.2,-0.560182
179.3,-0.557165
179.4,-0.124977
179.5,-0.124161
179.6,1.379582
179.7,1.379115
179.8,1.378648
179.9,2.146905
180,2.147611
180.1,-1.062035
180.2,-1.056703
180.3,-1.052245
180.4,-0.305136
180.5,-0.303816
180.6,0.791714
180.7,0.791171
180.8,0.790629
180.9,1.165897
181,1.16533
181.1,0.040221
181.2,0.040751
181.3,0.041221
181.4,0.295403
181.5,0.295368
181.6,0.633251
181.7,0.632811
181.8,0.63237
181.9,0.801655
182,0.801108
182.1,-0.137808
182.2,-0.136718
182.3,-0.135535
182.4,-0.663733
182.5,-0.661063
182.6,-0.730676
182.7,-0.72776
182.8,-0.724808
182.9,-0.761151
183,-0.758072
183.1,-3.986395
183.2,-3.950973
183.3,-3.914856
183.4,-4.488441
183.5,-4.448823
183.6,-4.250843
183.7,-4.213666
183.8,-4.176506
183.9,-4.114639
184,-4.077892
184.1,-4.720842
184.2,-4.671537
184.3,-4.622041
184.4,-4.702356
184.5,-4.652026
184.6,-4.573753
184.7,-4.524
184.8,-4.474269
184.9,-4.425782
185,-4.375879
185.1,-4.534796
185.2,-4.480159
185.3,-4.425449
185.4,-4.411986
185.5,-4.356957
185.6,-4.297076
185.7,-4.242177
185.8,-4.187291
185.9,-4.135746
186,-4.080808
186.1,-3.136527
186.2,-3.100746
186.3,-3.064973
186.4,-2.723414
186.5,-2.692918
186.6,-2.776933
186.7,-2.744734
186.8,-2.712195
186.9,-2.738193
187,-2.704883
187.1,-2.215644
187.2,-2.191082
187.3,-2.166525
187.4,-1.986203
187.5,-1.964134
187.6,-2.007967
187.7,-1.984963
187.8,-1.96179
187.9,-1.970959
188,-1.947421
188.1,-1.355808
188.2,-1.341841
188.3,-1.327874
188.4,-1.113183
188.5,-1.10185
188.6,-1.166184
188.7,-1.153991
188.8,-1.141642
188.9,-1.167972
189,-1.155226
189.1,-0.891668
189.2,-0.882504
189.3,-0.873341
189.4,-0.778844
189.5,-0.77069
189.6,-0.800034
189.7,-0.7915
189.8,-0.782888
189.9,-0.794084
190,-0.785287
190.1,-0.282626
190.2,-0.279356
190.3,-0.276087
190.4,-0.092254
190.5,-0.090323
190.6,-0.155591
190.7,-0.153232
190.8,-0.15082
190.9,-0.182711
191,-0.180087
191.1,-0.193669
191.2,-0.190921
191.3,-0.188173
191.4,-0.194459
191.5,-0.191634
191.6,-0.192141
191.7,-0.189287
191.8,-0.186434
191.9,-0.185104
192,-0.182238
192.1,0.284372
192.2,0.284374
192.3,0.284376
192.4,0.397274
192.5,0.396977
192.6,0.376838
192.7,0.376583
192.8,0.376327
192.9,0.359114
193,0.358898
193.1,0.372621
193.2,0.372373
193.3,0.372124
193.4,0.418503
193.5,0.418161
193.6,0.439108
193.7,0.438732
193.8,0.438356
193.9,0.449572
194,0.44918
194.1,0.570527
194.2,0.570069
194.3,0.56961
194.4,0.633234
194.5,0.632816
194.6,0.617467
194.7,0.617035
194.8,0.616603
194.9,0.604079
195,0.603645
195.1,1.016805
195.2,1.017736
195.3,1.018666
195.4,1.159819
195.5,1.1617
195.6,1.037832
195.7,1.038857
195.8,1.039881
195.9,0.954233
196,0.954782
196.1,0.903371
196.2,0.903681
196.3,0.90399
196.4,0.873357
196.5,0.873538
196.6,0.855375
196.7,0.855487
196.8,0.855599
196.9,0.844774
197,0.844846
197.1,0.838402
197.2,0.838451
197.3,0.8385
197.4,0.834632
197.5,0.834668
197.6,0.832337
197.7,0.832364
197.8,0.832392
197.9,0.830966
198,0.830989
198.1,1.927251
198.2,1.938165
198.3,1.949078
198.4,2.343239
198.5,2.361056
198.6,2.051673
198.7,2.063554
198.8,2.075433
198.9,1.858138
199,1.866621
199.1,1.738499
199.2,1.745214
199.3,1.751929
199.4,1.677044
199.5,1.682811
199.6,1.640781
199.7,1.646026
199.8,1.651269
199.9,1.628506
200,1.633458
200.1,2.858271
200.2,2.882585
200.3,2.906895
200.4,3.357628
200.5,3.391497
200.6,3.048664
200.7,3.074125
200.8,3.099583
200.9,2.860055
201,2.880422
201.1,2.741992
201.2,2.759597
201.3,2.777199
201.4,2.700517
201.5,2.716599
201.6,2.678052
201.7,2.693288
201.8,2.708521
201.9,2.692297
202,2.707062
202.1,4.16327
202.2,4.205711
202.3,4.248147
202.4,4.800204
202.5,4.855043
202.6,4.468039
202.7,4.512198
202.8,4.556351
202.9,4.288677
203,4.326171
203.1,7.474254
203.2,7.599149
203.3,7.724027
203.4,8.942821
203.5,9.107157
203.6,8.182635
203.7,8.308604
203.8,8.434552
203.9,7.780439
204,7.883115
204.1,6.352591
204.2,6.414559
204.3,6.476514
204.4,5.84858
204.5,5.896742
204.6,6.117761
204.7,6.169152
204.8,6.220537
204.9,6.416446
205,6.470526
205.1,8.31062
205.2,8.403163
205.3,8.495684
205.4,9.256568
205.5,9.365505
205.6,9.015809
205.7,9.113609
205.8,9.211372
205.9,8.984159
206,9.074607
206.1,11.355227
206.2,11.498621
206.3,11.641958
206.4,12.526071
206.5,12.68893
206.6,12.083828
206.7,12.226594
206.8,12.369326
206.9,11.975981
207,12.105943
207.1,9.775032
207.2,9.854768
207.3,9.934468
207.4,9.085317
207.5,9.14952
207.6,9.733427
207.7,9.805913
207.8,9.878364
207.9,10.338806
208,10.41756
208.1,9.019413
208.2,9.075473
208.3,9.131504
208.4,8.747814
208.5,8.797906
208.6,9.447202
208.7,9.505272
208.8,9.563311
208.9,10.043589
209,10.107425
209.1,15.358728
209.2,15.515453
209.3,15.672096
209.4,17.754552
209.5,17.95396
209.6,16.817402
209.7,16.986706
209.8,17.155566
209.9,16.373429
210,16.523012
210.1,9.996634
210.2,10.044864
210.3,10.093058
210.4,7.718536
210.5,7.743775
210.6,9.313768
210.7,9.352694
210.8,9.391592
210.9,10.542049
211,10.592308
211.1,7.113469
211.2,7.132467
211.3,7.151463
211.4,6.148393
211.5,6.161053
211.6,7.62372
211.7,7.64564
211.8,7.667544
211.9,8.677758
212,8.707215
212.1,6.454565
212.2,6.468161
212.3,6.481746
212.4,5.877752
212.5,5.888052
212.6,6.936655
212.7,6.952653
212.8,6.968638
212.9,7.683567
213,7.70398
213.1,6.673667
213.2,6.687572
213.3,6.701467
213.4,6.469067
213.5,6.481602
213.6,7.06616
213.7,7.08187
213.8,7.097568
213.9,7.496619
214,7.514596
214.1,10.774876
214.2,10.818083
214.3,10.861254
214.4,12.087296
214.5,12.141986
214.6,11.421031
214.7,11.467933
214.8,11.514797
214.9,11.018397
215,11.060212
215.1,13.924529
215.2,13.994882
215.3,14.065179
215.4,15.042068
215.5,15.1231
215.6,14.200149
215.7,14.27019
215.8,14.34018
215.9,13.727469
216,13.790067
216.1,15.101178
216.2,15.177233
216.3,15.253234
216.4,15.622861
216.5,15.702107
216.6,15.123251
216.7,15.195068
216.8,15.266831
216.9,14.917211
217,14.981838
217.1,13.11965
217.2,13.166646
217.3,13.213602
217.4,12.55537
217.5,12.596591
217.6,13.050502
217.7,13.094903
217.8,13.139265
217.9,13.489492
218,13.53623
218.1,11.205474
218.2,11.234807
218.3,11.264932
218.4,10.522964
218.5,10.548241
218.6,11.359979
218.7,11.390192
218.8,11.420383
218.9,12.005848
219,12.039723
219.1,8.949537
219.2,8.965119
219.3,8.980687
219.4,7.982492
219.5,7.993554
219.6,9.063748
219.7,9.079483
219.8,9.095205
219.9,9.847145
220,9.866504
220.1,7.708569
220.2,7.718113
220.3,7.727648
220.4,7.082987
220.5,7.090196
220.6,7.95491
220.7,7.965189
220.8,7.975459
220.9,8.579721
221,8.592393
221.1,4.625097
221.2,4.626023
221.3,4.626949
221.4,3.287726
221.5,3.287027
221.6,4.526809
221.7,4.527577
221.8,4.528344
221.9,5.407376
222,5.409781
222.1,5.961192
222.2,5.964872
222.3,5.968548
222.4,6.311979
222.5,6.316535
222.6,6.529962
222.7,6.535093
222.8,6.54022
222.9,6.673389
223,6.678874
223.1,5.892773
223.2,5.896137
223.3,5.899497
223.4,5.630618
223.5,5.633341
223.6,5.880542
223.7,5.883824
223.8,5.887104
223.9,6.061287
224,6.064976
224.1,7.043328
224.2,7.049733
224.3,7.056131
224.4,7.447167
224.5,7.454786
224.6,7.284179
224.7,7.291202
224.8,7.298219
224.9,7.172198
225,7.178783
225.1,8.839255
225.2,8.851827
225.3,8.864389
225.4,9.467354
225.5,9.48242
225.6,9.032798
225.7,9.045837
225.8,9.058865
225.9,8.740844
226,8.752512
226.1,7.6863
226.2,7.694037
226.3,7.701767
226.4,7.252748
226.5,7.25903
226.6,7.392316
226.7,7.398972
226.8,7.405623
226.9,7.513204
227,7.520154
227.1,7.59294
227.2,7.600084
227.3,7.607221
227.4,7.657244
227.5,7.664463
227.6,7.699842
227.7,7.707123
227.8,7.714396
227.9,7.740591
228,7.74791
228.1,6.900457
228.2,6.905282
228.3,6.910103
228.4,6.591476
228.5,6.595461
228.6,6.806751
228.7,6.811251
228.8,6.815746
228.9,6.972998
229,6.977883
229.1,6.21495
229.2,6.217956
229.3,6.220959
229.4,5.953058
229.5,5.955475
229.6,6.196888
229.7,6.199809
229.8,6.202728
229.9,6.378695
230,6.381995
230.1,3.899894
230.2,3.89926
230.3,3.898627
230.4,2.961246
230.5,2.960036
230.6,3.579696
230.7,3.578819
230.8,3.577942
230.9,4.034347
231,4.033854
231.1,1.765513
231.2,1.764315
231.3,1.763117
231.4,0.961078
231.5,0.960329
231.6,1.632185
231.7,1.631039
231.8,1.629895
231.9,2.116552
232,2.115288
232.1,-3.374286
232.2,-3.363911
232.3,-3.353668
232.4,-4.047119
232.5,-4.036112
232.6,-3.080825
232.7,-3.073137
232.8,-3.065456
232.9,-2.85119
233,-2.844227
233.1,-6.228292
233.2,-6.204653
233.3,-6.180718
233.4,-6.829536
233.5,-6.803815
233.6,-6.63359
233.7,-6.608756
233.8,-6.583934
233.9,-6.555642
234,-6.530866
234.1,-6.068882
234.2,-6.046747
234.3,-6.024624
234.4,-5.865716
234.5,-5.844363
234.6,-5.912797
234.7,-5.890993
234.8,-5.869154
234.9,-5.910346
235,-5.8882
235.1,-2.756073
235.2,-2.748827
235.3,-2.741587
235.4,-1.605151
235.5,-1.601375
235.6,-2.021591
235.7,-2.016683
235.8,-2.011587
235.9,-2.224474
236,-2.218717
236.1,0.291064
236.2,0.291064
236.3,0.291064
236.4,0.898139
236.5,0.897495
236.6,0.80349
236.7,0.80292
236.8,0.80235
236.9,0.720641
237,0.720142
237.1,-0.089414
237.2,-0.088886
237.3,-0.088342
237.4,-0.399711
237.5,-0.398691
237.6,-0.448694
237.7,-0.447581
237.8,-0.446469
237.9,-0.471597
238,-0.470438
238.1,-3.533414
238.2,-3.520938
238.3,-3.508272
238.4,-4.077289
238.5,-4.063199
238.6,-3.903922
238.7,-3.891162
238.8,-3.87841
238.9,-3.850022
239,-3.837367
239.1,-8.405119
239.2,-8.355455
239.3,-8.305118
239.4,-9.128316
239.5,-9.07456
239.6,-8.795468
239.7,-8.7441
239.8,-8.692764
239.9,-8.61496
240,-8.56381
240.1,-9.313428
240.2,-9.251934
240.3,-9.190299
240.4,-9.293394
240.5,-9.231086
240.6,-9.155027
240.7,-9.09298
240.8,-9.030979
240.9,-8.986605
241,-8.92448
241.1,-5.962784
241.2,-5.931484
241.3,-5.900207
241.4,-4.841535
241.5,-4.818119
241.6,-5.181109
241.7,-5.155119
241.8,-5.128805
241.9,-5.298573
242,-5.271018
242.1,-7.085975
242.2,-7.038323
242.3,-6.990266
242.4,-7.31845
242.5,-7.26863
242.6,-7.166027
242.7,-7.116909
242.8,-7.067824
242.9,-7.022803
243,-6.973735
243.1,-6.616137
243.2,-6.570877
243.3,-6.525647
243.4,-6.382074
243.5,-6.338013
243.6,-6.351539
243.7,-6.306983
243.8,-6.262391
243.9,-6.25509
244,-6.210151
244.1,-5.885652
244.2,-5.844236
244.3,-5.802845
244.4,-5.670453
244.5,-5.63016
244.6,-5.642844
244.7,-5.601989
244.8,-5.561099
244.9,-5.55368
245,-5.51247
245.1,-8.314046
245.2,-8.221648
245.3,-8.128393
245.4,-8.560347
245.5,-8.463467
245.6,-8.223048
245.7,-8.129285
245.8,-8.035569
245.9,-7.922002
246,-7.828808
246.1,-9.242483
246.2,-9.108713
246.3,-8.974315
246.4,-9.11851
246.5,-8.981627
246.6,-8.773939
246.7,-8.639217
246.8,-8.504552
246.9,-8.363703
247,-8.229336
247.1,-5.957571
247.2,-5.881208
247.3,-5.804877
247.4,-4.992509
247.5,-4.931341
247.6,-5.145743
247.7,-5.079368
247.8,-5.012291
247.9,-5.077259
248,-5.007861
248.1,-1.915622
248.2,-1.901141
248.3,-1.886665
248.4,-0.799251
248.5,-0.794003
248.6,-1.193299
248.7,-1.185274
248.8,-1.176919
248.9,-1.364138
249,-1.354337
249.1,0.065747
249.2,0.066317
249.3,0.066888
249.4,0.472635
249.5,0.472318
249.6,0.291064
249.7,0.291064
249.8,0.291064
249.9,0.260262
250,0.260318
250.1,-0.53503
250.2,-0.531305
250.3,-0.527504
250.4,-0.683322
250.5,-0.678916
250.6,-0.649554
250.7,-0.645325
250.8,-0.641098
250.9,-0.633294
251,-0.629094
251.1,-0.97368
251.2,-0.966407
251.3,-0.95909
251.4,-1.018929
251.5,-1.011324
251.6,-0.986891
251.7,-0.979451
251.8,-0.972013
251.9,-0.96231
252,-0.954898
252.1,-0.12302
252.2,-0.121577
252.3,-0.120135
252.4,0.186229
252.5,0.18651
252.6,0.07874
252.7,0.079366
252.8,0.080015
252.9,0.025484
253,0.026319
253.1,1.180994
253.2,1.181195
253.3,1.181397
253.4,1.663296
253.5,1.665475
253.6,1.462652
253.7,1.463831
253.8,1.46501
253.9,1.317047
254,1.317649
254.1,0.098562
254.2,0.099333
254.3,0.10007
254.4,-0.011009
254.5,-0.010019
254.6,0.271378
254.7,0.271412
254.8,0.271445
254.9,0.291064
255,0.291064
255.1,-1.684728
255.2,-1.663581
255.3,-1.641937
255.4,-1.989723
255.5,-1.965257
255.6,-1.835108
255.7,-1.812677
255.8,-1.79025
255.9,-1.74617
256,-1.724172
256.1,-1.01585
256.2,-1.00531
256.3,-0.994771
256.4,-0.740062
256.5,-0.732459
256.6,-0.811853
256.7,-0.803362
256.8,-0.794721
256.9,-0.829437
257,-0.820388
257.1,3.246625
257.2,3.275049
257.3,3.303468
257.4,4.845622
257.5,4.913307
257.6,4.036926
257.7,4.078759
257.8,4.120587
257.9,3.478488
258,3.505786
258.1,7.987634
258.2,8.158144
258.3,8.328656
258.4,10.052134
258.5,10.293519
258.6,8.819697
258.7,8.985902
258.8,9.152084
258.9,8.079911
259,8.202926
259.1,8.320398
259.2,8.443199
259.3,8.56598
259.4,8.488692
259.5,8.605491
259.6,8.218942
259.7,8.321653
259.8,8.424342
259.9,8.200411
260,8.294765
260.1,7.772865
260.2,7.852661
260.3,7.932437
260.4,7.752411
260.5,7.826672
260.6,7.966411
260.7,8.042095
260.8,8.11775
260.9,8.254142
261,8.330978
261.1,7.987244
261.2,8.055763
261.3,8.124255
261.4,8.065756
261.5,8.131865
261.6,8.364612
261.7,8.433694
261.8,8.502747
261.9,8.695832
262,8.767055
262.1,11.472621
262.2,11.598326
262.3,11.723986
262.4,12.820553
262.5,12.968935
262.6,12.408275
262.7,12.539953
262.8,12.671569
262.9,12.302508
263,12.423267
263.1,16.820073
263.2,17.045015
263.3,17.269854
263.4,18.966255
263.5,19.231942
263.6,18.04055
263.7,18.266154
263.8,18.491665
263.9,17.695785
264,17.896078
264.1,16.193118
264.2,16.351118
264.3,16.508816
264.4,15.854003
264.5,15.995463
264.6,16.321326
264.7,16.466089
264.8,16.610756
264.9,16.92567
265,17.073297
265.1,12.398355
265.2,12.470221
265.3,12.542054
265.4,10.998042
265.5,11.050697
265.6,12.586082
265.7,12.655941
265.8,12.725748
265.9,13.849319
266,13.932444
266.1,6.526768
266.2,6.539876
266.3,6.552974
266.4,4.205991
266.5,4.209226
266.6,6.74217
266.7,6.756176
266.8,6.770171
266.9,8.52126
267,8.546393
267.1,11.87942
267.2,11.933922
267.3,11.988381
267.4,13.469346
267.5,13.539426
267.6,13.35304
267.7,13.420065
267.8,13.487036
267.9,13.347545
268,13.412127
268.1,8.632177
268.2,8.654455
268.3,8.676713
268.4,7.020211
268.5,7.032831
268.6,8.347885
268.7,8.367695
268.8,8.387627
268.9,9.320644
269,9.346628
269.1,9.928668
269.2,9.958595
269.3,9.988498
269.4,10.358687
269.5,10.391072
269.6,10.632862
269.7,10.666795
269.8,10.7007
269.9,10.867074
270,10.901942
270.1,-4.330102
270.2,-4.306119
270.3,-4.28671
270.4,-3.015202
270.5,-3.006007
270.6,1.402371
270.7,1.401488
270.8,1.400606
270.9,2.637218
271,2.636716
271.1,-2.659144
271.2,-2.649783
271.3,-2.641725
271.4,-1.292206
271.5,-1.289083
271.6,0.758819
271.7,0.75828
271.8,0.757742
271.9,1.228055
272,1.227236
272.1,2.221097
272.2,2.220366
272.3,2.219635
272.4,2.614917
272.5,2.614472
272.6,2.45924
272.7,2.458667
272.8,2.458095
272.9,2.33699
273,2.336334
273.1,-2.602425
273.2,-2.592218
273.3,-2.581472
273.4,-4.008959
273.5,-3.993886
273.6,-3.812836
273.7,-3.79874
273.8,-3.784655
273.9,-3.759795
274,-3.745793
274.1,-8.688704
274.2,-8.626348
274.3,-8.563083
274.4,-9.440122
274.5,-9.372455
274.6,-9.064728
274.7,-9.000235
274.8,-8.935789
274.9,-8.845065
275,-8.781052
275.1,-8.390161
275.2,-8.330434
275.3,-8.270749
275.4,-8.115505
275.5,-8.057021
275.6,-8.069234
275.7,-8.009987
275.8,-7.950689
275.9,-7.941631
276,-7.881837
276.1,-10.469773
276.2,-10.3636
276.3,-10.25666
276.4,-10.650405
276.5,-10.540287
276.6,-10.31588
276.7,-10.208354
276.8,-10.10089
276.9,-9.989044
277,-9.881789
277.1,-9.502408
277.2,-9.400695
277.3,-9.29901
277.4,-9.116742
277.5,-9.016669
277.6,-8.972698
277.7,-8.871706
277.8,-8.770649
277.9,-8.707917
278,-8.606257
278.1,-13.469302
278.2,-13.20876
278.3,-12.945464
278.4,-13.572438
278.5,-13.298418
278.6,-12.773235
278.7,-12.509477
278.8,-12.245828
278.9,-11.94483
279,-11.682993
279.1,-8.70067
279.2,-8.544973
279.3,-8.389335
279.4,-7.3195
279.5,-7.191627
279.6,-7.405411
279.7,-7.268078
279.8,-7.129359
279.9,-7.151566
280,-7.0085
280.1,-1.736479
280.2,-1.722599
280.3,-1.708722
280.4,0.159791
280.5,0.160218
280.6,-0.54853
280.7,-0.544801
280.8,-0.540714
280.9,-0.875032
281,-0.868826
281.1,11.141549
281.2,11.373657
281.3,11.605727
281.4,16.553908
281.5,17.012687
281.6,13.902554
281.7,14.189506
281.8,14.476399
281.9,12.138196
282,12.329941
282.1,15.531178
282.2,15.83138
282.3,16.131485
282.4,17.103125
282.5,17.428654
282.6,15.717993
282.7,15.970661
282.8,16.223269
282.9,15.071206
283,15.280983
283.1,14.100603
283.2,14.272482
283.3,14.444285
283.4,13.911686
283.5,14.066345
283.6,14.087976
283.7,14.239426
283.8,14.390802
283.9,14.491668
284,14.641783
284.1,16.601646
284.2,16.793296
284.3,16.98489
284.4,17.834784
284.5,18.041911
284.6,17.733656
284.7,17.928411
284.8,18.123023
284.9,17.965115
285,18.151302
285.1,14.074305
285.2,14.179638
285.3,14.284898
285.4,12.875164
285.5,12.957576
285.6,14.169519
285.7,14.268339
285.8,14.367089
285.9,15.289154
286,15.400404
286.1,16.031517
286.2,16.150857
286.3,16.270111
286.4,16.724741
286.5,16.849148
286.6,17.172151
286.7,17.29955
286.8,17.426854
286.9,17.694521
287,17.82384
287.1,18.058222
287.2,18.188991
287.3,18.319659
287.4,18.535922
287.5,18.667701
287.6,18.872683
