Temperature [degC],Current [A],SoC,C1 [F]
40,-100,0.9,61736.03213019348
40,-100,0.9500000000000001,59203.01713531023
40,-100,1.0,56607.192537838935
40,-50,0.0,56891.65079179793
40,-50,0.05,59500.51973398015
40,-50,0.1,62046.26344743064
40,-50,0.15000000000000002,64480.510923572205
40,-50,0.2,66750.13179543079
40,-50,0.25,68799.20560868588
40,-50,0.30000000000000004,70571.70422646689
40,-50,0.35000000000000003,72014.7478377189
40,-50,0.4,73082.16010804083
40,-50,0.45,73737.93223263939
40,-50,0.5,73959.14602933731
40,-50,0.55,73737.93223263937
40,-50,0.6000000000000001,73082.16010804083
40,-50,0.65,72014.7478377189
40,-50,0.7000000000000001,70571.70422646689
40,-50,0.75,68799.20560868588
40,-50,0.8,66750.13179543079
40,-50,0.8500000000000001,64480.510923572205
40,-50,0.9,62046.26344743064
40,-50,0.9500000000000001,59500.51973398014
40,-50,1.0,56891.65079179793
40,0,0.0,57178.98236145347
40,0,0.05,59801.02740940428
40,0,0.1,62359.628414336854
40,0,0.15000000000000002,64806.17006965085
40,0,0.2,67087.25367318549
40,0,0.25,69146.67634408327
40,0,0.30000000000000004,70928.12697508541
40,0,0.35000000000000003,72378.45868538416
40,0,0.4,73451.2619267683
40,0,0.45,74110.34603179414
40,0,0.5,74332.67706988951
40,0,0.55,74110.34603179412
40,0,0.6000000000000001,73451.2619267683
40,0,0.65,72378.45868538416
40,0,0.7000000000000001,70928.12697508541
40,0,0.75,69146.67634408327
40,0,0.8,67087.25367318549
40,0,0.8500000000000001,64806.17006965085
40,0,0.9,62359.628414336854
40,0,0.9500000000000001,59801.02740940427
40,0,1.0,57178.98236145347
40,50,0.0,56891.65079179793
40,50,0.05,59500.51973398015
40,50,0.1,62046.26344743064
40,50,0.15000000000000002,64480.510923572205
40,50,0.2,66750.13179543079
40,50,0.25,68799.20560868588
40,50,0.30000000000000004,70571.70422646689
40,50,0.35000000000000003,72014.7478377189
40,50,0.4,73082.16010804083
40,50,0.45,73737.93223263939
40,50,0.5,73959.14602933731
40,50,0.55,73737.93223263937
40,50,0.6000000000000001,73082.16010804083
40,50,0.65,72014.7478377189
40,50,0.7000000000000001,70571.70422646689
40,50,0.75,68799.20560868588
40,50,0.8,66750.13179543079
40,50,0.8500000000000001,64480.510923572205
40,50,0.9,62046.26344743064
40,50,0.9500000000000001,59500.51973398014
40,50,1.0,56891.65079179793
40,100,0.0,56607.192537838935
40,100,0.05,59203.01713531024
40,100,0.1,61736.03213019348
40,100,0.15000000000000002,64158.10836895434
40,100,0.2,66416.38113645362
40,100,0.25,68455.20958064245
40,100,0.30000000000000004,70218.84570533456
40,100,0.35000000000000003,71654.67409853032
40,100,0.4,72716.7493075006
40,100,0.45,73369.24257147619
40,100,0.5,73589.35029919063
40,100,0.55,73369.24257147619
40,100,0.6000000000000001,72716.7493075006
40,100,0.65,71654.67409853032
40,100,0.7000000000000001,70218.84570533456
40,100,0.75,68455.20958064245
40,100,0.8,66416.38113645362
40,100,0.8500000000000001,64158.10836895434
40,100,0.9,61736.03213019348
40,100,0.9500000000000001,59203.01713531023
40,100,1.0,56607.192537838935
40,150,0.0,56325.56471426761
40,150,0.05,58908.47476150274
40,150,0.1,61428.88769173482
40,150,0.15000000000000002,63838.91379995457
40,150,0.2,66085.95137955586
40,150,0.25,68114.6363986492
40,150,0.30000000000000004,69869.49821426324
40,150,0.35000000000000003,71298.18318261723
40,150,0.4,72354.974435324
40,150,0.45,73004.22146415543
40,150,0.5,73223.23412854789
40,150,0.55,73004.22146415542
40,150,0.6000000000000001,72354.974435324
40,150,0.65,71298.18318261723
40,150,0.7000000000000001,69869.49821426324
40,150,0.75,68114.6363986492
40,150,0.8,66085.95137955586
40,150,0.8500000000000001,63838.91379995457
40,150,0.9,61428.88769173482
40,150,0.9500000000000001,58908.47476150272
40,150,1.0,56325.56471426761
40,200,0.0,56046.72528498905
40,200,0.05,58616.84864882202
40,200,0.1,61124.784287320275
40,200,0.15000000000000002,63522.87957322212
40,200,0.2,65758.79320440952
40,200,0.25,67777.43522835885
40,200,0.30000000000000004,69523.60960924214
40,200,0.35000000000000003,70945.22187973298
40,200,0.4,71996.78149257485
40,200,0.45,72642.81442720415
40,200,0.5,72860.74287048577
40,200,0.55,72642.81442720414
40,200,0.6000000000000001,71996.78149257485
40,200,0.65,70945.22187973298
40,200,0.7000000000000001,69523.60960924214
40,200,0.75,67777.43522835885
40,200,0.8,65758.79320440952
40,200,0.8500000000000001,63522.87957322212
40,200,0.9,61124.784287320275
40,200,0.9500000000000001,58616.84864882201
40,200,1.0,56046.72528498905
40,250,0.0,55770.63304220585
40,250,0.05,58328.09569981305
40,250,0.1,60823.67697556009
40,250,0.15000000000000002,63209.95898419148
40,250,0.2,65434.858262515896
40,250,0.25,67443.55623708616
40,250,0.30000000000000004,69181.12877372863
40,250,0.35000000000000003,70595.73802810868
40,250,0.4,71642.11754433559
40,250,0.45,72284.96805071547
40,250,0.5,72501.82295486762
40,250,0.55,72284.96805071546
40,250,0.6000000000000001,71642.11754433559
40,250,0.65,70595.73802810868
40,250,0.7000000000000001,69181.12877372863
40,250,0.75,67443.55623708616
40,250,0.8,65434.858262515896
40,250,0.8500000000000001,63209.95898419148
40,250,0.9,60823.67697556009
40,250,0.9500000000000001,58328.09569981304
40,250,1.0,55770.63304220585
40,300,0.0,55497.2475861166
40,300,0.05,58042.17366206887
40,300,0.1,60525.521696268115
40,300,0.15000000000000002,62900.106244072886
40,300,0.2,65114.09915338591
40,300,0.25,67112.9505692573
40,300,0.30000000000000004,68842.00559346525
40,300,0.35000000000000003,70249.68048875521
40,300,0.4,71290.93069362806
40,300,0.45,71930.62997203549
40,300,0.5,72146.42186195159
40,300,0.55,71930.62997203546
40,300,0.6000000000000001,71290.93069362806
40,300,0.65,70249.68048875521
40,300,0.7000000000000001,68842.00559346525
40,300,0.75,67112.9505692573
40,300,0.8,65114.09915338591
40,300,0.8500000000000001,62900.106244072886
40,300,0.9,60525.521696268115
40,300,0.9500000000000001,58042.17366206885
40,300,1.0,55497.2475861166
40,350,0.0,55226.52930520872
40,350,0.05,57759.041107619756
40,350,0.1,60230.27524896925
40,350,0.15000000000000002,62593.27645751643
40,350,0.2,64796.46940141818
40,350,0.25,66785.570322578
40,350,0.30000000000000004,68506.19093203373
40,350,0.35000000000000003,69906.99912051737
40,350,0.4,70943.17005609817
40,350,0.45,71579.74885022068
40,350,0.5,71794.48809677134
40,350,0.55,71579.74885022067
40,350,0.6000000000000001,70943.17005609817
40,350,0.65,69906.99912051737
40,350,0.7000000000000001,68506.19093203373
40,350,0.75,66785.570322578
40,350,0.8,64796.46940141818
40,350,0.8500000000000001,62593.27645751643
40,350,0.9,60230.27524896925
40,350,0.9500000000000001,57759.04110761974
40,350,1.0,55226.52930520872
40,400,0.0,54958.43935712518
40,400,0.05,57478.65741292256
40,400,0.1,59937.89527203251
40,400,0.15000000000000002,62289.42560092654
40,400,0.2,64481.92343345012
40,400,0.25,66461.36852489557
40,400,0.30000000000000004,68173.63660712093
40,400,0.35000000000000003,69567.64475585466
40,400,0.4,70598.78573543749
40,400,0.45,71232.27434123901
40,400,0.5,71445.97116426274
40,400,0.55,71232.27434123901
40,400,0.6000000000000001,70598.78573543749
40,400,0.65,69567.64475585466
40,400,0.7000000000000001,68173.63660712093
40,400,0.75,66461.36852489557
40,400,0.8,64481.92343345012
40,400,0.8500000000000001,62289.42560092654
40,400,0.9,59937.89527203251
40,400,0.9500000000000001,57478.657412922556
40,400,1.0,54958.43935712518
40,450,0.0,54692.93965008594
40,450,0.05,57200.98273943019
40,450,0.1,59648.34022240916
40,450,0.15000000000000002,61988.51050140516
40,450,0.2,64170.41655696003
40,450,0.25,66140.29911173185
40,450,0.30000000000000004,67844.29536747301
40,450,0.35000000000000003,69231.56917732398
40,450,0.4,70257.7287995175
40,450,0.45,70888.15707389005
40,450,0.5,71100.82154511171
40,450,0.55,70888.15707389003
40,450,0.6000000000000001,70257.7287995175
40,450,0.65,69231.56917732398
40,450,0.7000000000000001,67844.29536747301
40,450,0.75,66140.29911173185
40,450,0.8,64170.41655696003
40,450,0.8500000000000001,61988.51050140516
40,450,0.9,59648.34022240916
40,450,0.9500000000000001,57200.982739430176
40,450,1.0,54692.93965008594
40,500,0.0,54429.99282484513
40,500,0.05,56925.97801472139
40,500,0.1,59361.569355955275
40,500,0.15000000000000002,61690.48881630224
40,500,0.2,63861.904938897715
40,500,0.25,65822.31690446389
40,500,0.30000000000000004,67518.120870514
40,500,0.35000000000000003,68898.72509474069
40,500,0.4,69919.95125721212
40,500,0.45,70547.3486264194
40,500,0.5,70758.99067229868
40,500,0.55,70547.34862641939
40,500,0.6000000000000001,69919.95125721212
40,500,0.65,68898.72509474069
40,500,0.7000000000000001,67518.120870514
40,500,0.75,65822.31690446389
40,500,0.8,63861.904938897715
40,500,0.8500000000000001,61690.48881630224
40,500,0.9,59361.569355955275
40,500,0.9500000000000001,56925.978014721375
40,500,1.0,54429.99282484513
40,550,0.0,54169.56223716646
40,550,0.05,56653.60491417249
40,550,0.1,59077.542708319124
40,550,0.15000000000000002,61395.31901335344
40,550,0.2,63556.3455851231
40,550,0.25,65507.37758913153
40,550,0.30000000000000004,67195.06766060724
40,550,0.35000000000000003,68569.06612299551
40,550,0.4,69585.40603588575
40,550,0.45,70209.80150380498
40,550,0.5,70420.4309083164
40,550,0.55,70209.80150380496
40,550,0.6000000000000001,69585.40603588575
40,550,0.65,68569.06612299551
40,550,0.7000000000000001,67195.06766060724
40,550,0.75,65507.37758913153
40,550,0.8,63556.3455851231
40,550,0.8500000000000001,61395.31901335344
40,550,0.9,59077.542708319124
40,550,0.9500000000000001,56653.60491417247
40,550,1.0,54169.56223716646
40,600,0.0,53911.611940799
40,600,0.05,56383.82584315261
40,600,0.1,58796.22107637475
40,600,0.15000000000000002,61102.960351385074
40,600,0.2,63253.69632043203
40,600,0.25,65195.43769584994
40,600,0.30000000000000004,66875.09114793767
40,600,0.35000000000000003,68242.54676050505
40,600,0.4,69254.04695952439
40,600,0.45,69875.46911569161
40,600,0.5,70085.09552303869
40,600,0.55,69875.46911569161
40,600,0.6000000000000001,69254.04695952439
40,600,0.65,68242.54676050505
40,600,0.7000000000000001,66875.09114793767
40,600,0.75,65195.43769584994
40,600,0.8,63253.69632043203
40,600,0.8500000000000001,61102.960351385074
40,600,0.9,58796.22107637475
40,600,0.9500000000000001,56383.8258431526
40,600,1.0,53911.611940799
40,650,0.0,53656.106670937384
40,650,0.05,56116.603919725356
40,650,0.1,58517.566000183404
40,650,0.15000000000000002,60813.3728615681
40,650,0.2,62953.915769150364
40,650,0.25,64886.45457880801
40,650,0.30000000000000004,66558.14758799486
40,650,0.35000000000000003,67919.12236827517
40,650,0.4,68925.82872748874
40,650,0.45,69544.30575495373
40,650,0.5,69752.9386722186
40,650,0.55,69544.30575495373
40,650,0.6000000000000001,68925.82872748874
40,650,0.65,67919.12236827517
40,650,0.7000000000000001,66558.14758799486
40,650,0.75,64886.45457880801
40,650,0.8,62953.915769150364
40,650,0.8500000000000001,60813.3728615681
40,650,0.9,58517.566000183404
40,650,0.9500000000000001,56116.60391972534
40,650,1.0,53656.106670937384
40,700,0.0,53403.01182814994
40,700,0.05,55851.90295783985
40,700,0.1,58241.53974546555
40,700,0.15000000000000002,60526.51732920221
40,700,0.2,62656.963336277004
40,700,0.25,64580.38639683249
40,700,0.30000000000000004,66244.19406163637
40,700,0.35000000000000003,67598.74914955688
40,700,0.4,68600.7068938685
40,700,0.45,69216.26657686433
40,700,0.5,69423.91537659492
40,700,0.55,69216.26657686432
40,700,0.6000000000000001,68600.7068938685
40,700,0.65,67598.74914955688
40,700,0.7000000000000001,66244.19406163637
40,700,0.75,64580.38639683249
40,700,0.8,62656.963336277004
40,700,0.8500000000000001,60526.51732920221
40,700,0.9,58241.53974546555
40,700,0.9500000000000001,55851.90295783984
40,700,1.0,53403.01182814994
50,-400,0.0,69706.66799966262
50,-400,0.05,72903.19259819905
50,-400,0.1,76022.37281842403
50,-400,0.15000000000000002,79004.94193510151
50,-400,0.2,81785.80180465833
50,-400,0.25,84296.43572052226
50,-400,0.30000000000000004,86468.19503774944
50,-400,0.35000000000000003,88236.2886071679
50,-400,0.4,89544.1387347445
50,-400,0.45,90347.62552299246
50,-400,0.5,90618.66839956143
50,-400,0.55,90347.62552299244
50,-400,0.6000000000000001,89544.1387347445
50,-400,0.65,88236.2886071679
50,-400,0.7000000000000001,86468.19503774944
50,-400,0.75,84296.43572052226
50,-400,0.8,81785.80180465833
50,-400,0.8500000000000001,79004.94193510151
50,-400,0.9,76022.37281842403
50,-400,0.9500000000000001,72903.19259819905
50,-400,1.0,69706.66799966262
50,-350,0.0,70046.70052649025
50,-350,0.05,73258.81792794638
50,-350,0.1,76393.21366144074
50,-350,0.15000000000000002,79390.33189576055
50,-350,0.2,82184.75693541276
50,-350,0.25,84707.63784598824
50,-350,0.30000000000000004,86889.99111110432
50,-350,0.35000000000000003,88666.70952720288
50,-350,0.4,89980.93941149935
50,-350,0.45,90788.34564749488
50,-350,0.5,91060.71068443735
50,-350,0.55,90788.34564749485
50,-350,0.6000000000000001,89980.93941149935
50,-350,0.65,88666.70952720288
50,-350,0.7000000000000001,86889.99111110432
50,-350,0.75,84707.63784598824
50,-350,0.8,82184.75693541276
50,-350,0.8500000000000001,79390.33189576055
50,-350,0.9,76393.21366144074
50,-350,0.9500000000000001,73258.81792794637
50,-350,1.0,70046.70052649025
50,-300,0.0,70390.06670554167
50,-300,0.05,73617.92978053435
50,-300,0.1,76767.6901989968
50,-300,0.15000000000000002,79779.5001893672
50,-300,0.2,82587.6233909785
50,-300,0.25,85122.8713648411
50,-300,0.30000000000000004,87315.92244008032
50,-300,0.35000000000000003,89101.35026017933
50,-300,0.4,90422.02244783021
50,-300,0.45,91233.38655753159
50,-300,0.5,91507.08671720416
50,-300,0.55,91233.38655753157
50,-300,0.6000000000000001,90422.02244783021
50,-300,0.65,89101.35026017933
50,-300,0.7000000000000001,87315.92244008032
50,-300,0.75,85122.8713648411
50,-300,0.8,82587.6233909785
50,-300,0.8500000000000001,79779.5001893672
50,-300,0.9,76767.6901989968
50,-300,0.9500000000000001,73617.92978053434
50,-300,1.0,70390.06670554167
50,-250,0.0,70736.8158026133
50,-250,0.05,73980.57968093107
50,-250,0.1,77145.85616056823
50,-250,0.15000000000000002,80172.50265335424
50,-250,0.2,82994.45897418531
50,-250,0.25,85542.1958543231
50,-250,0.30000000000000004,87746.0501368295
50,-250,0.35000000000000003,89540.27316786497
50,-250,0.4,90867.45112983925
50,-250,0.45,91682.8121070761
50,-250,0.5,91957.8605433973
50,-250,0.55,91682.81210707608
50,-250,0.6000000000000001,90867.45112983925
50,-250,0.65,89540.27316786497
50,-250,0.7000000000000001,87746.0501368295
50,-250,0.75,85542.1958543231
50,-250,0.8,82994.45897418531
50,-250,0.8500000000000001,80172.50265335424
50,-250,0.9,77145.85616056823
50,-250,0.9500000000000001,73980.57968093106
50,-250,1.0,70736.8158026133
50,-200,0.0,71086.99805906188
50,-200,0.05,74346.82017440101
50,-200,0.1,77527.76633958094
50,-200,0.15000000000000002,80569.39623084609
50,-200,0.2,83405.32263247334
50,-200,0.25,85965.67207142367
50,-200,0.30000000000000004,88180.43652364548
50,-200,0.35000000000000003,89983.54184691381
50,-200,0.4,91317.28999681864
50,-200,0.45,92136.68741453686
50,-200,0.5,92413.09747678046
50,-200,0.55,92136.68741453685
50,-200,0.6000000000000001,91317.28999681864
50,-200,0.65,89983.54184691381
50,-200,0.7000000000000001,88180.43652364548
50,-200,0.75,85965.67207142367
50,-200,0.8,83405.32263247334
50,-200,0.8500000000000001,80569.39623084609
50,-200,0.9,77527.76633958094
50,-200,0.9500000000000001,74346.820174401
50,-200,1.0,71086.99805906188
50,-150,0.0,71440.66471607216
50,-150,0.05,74716.70485188562
50,-150,0.1,77913.47661987737
50,-150,0.15000000000000002,80970.23899816372
50,-150,0.2,83820.27448636625
50,-150,0.25,86393.3619822268
50,-150,0.30000000000000004,88619.14516306661
50,-150,0.35000000000000003,90431.22115958501
50,-150,0.4,91771.60487242472
50,-150,0.45,92595.07889421117
50,-150,0.5,92872.8641308938
50,-150,0.55,92595.07889421115
50,-150,0.6000000000000001,91771.60487242472
50,-150,0.65,90431.22115958501
50,-150,0.7000000000000001,88619.14516306661
50,-150,0.75,86393.3619822268
50,-150,0.8,83820.27448636625
50,-150,0.8500000000000001,80970.23899816372
50,-150,0.9,77913.47661987737
50,-150,0.9500000000000001,74716.7048518856
50,-150,1.0,71440.66471607216
50,-100,0.0,71797.8680396525
50,-100,0.05,75090.28837614504
50,-100,0.1,78303.04400297675
50,-100,0.15000000000000002,81375.09019315455
50,-100,0.2,84239.37585879807
50,-100,0.25,86825.32879213792
50,-100,0.30000000000000004,89062.24088888193
50,-100,0.35000000000000003,90883.37726538294
50,-100,0.4,92230.46289678683
50,-100,0.45,93058.05428868224
50,-100,0.5,93337.22845154826
50,-100,0.55,93058.05428868221
50,-100,0.6000000000000001,92230.46289678683
50,-100,0.65,90883.37726538294
50,-100,0.7000000000000001,89062.24088888193
50,-100,0.75,86825.32879213792
50,-100,0.8,84239.37585879807
50,-100,0.8500000000000001,81375.09019315455
50,-100,0.9,78303.04400297675
50,-100,0.9500000000000001,75090.28837614502
50,-100,1.0,71797.8680396525
50,-50,0.0,72158.66134638443
50,-50,0.05,75467.62650868848
50,-50,0.1,78696.52663615753
50,-50,0.15000000000000002,81784.01024437643
50,-50,0.2,84662.6893053247
50,-50,0.25,87261.63697702304
50,-50,0.30000000000000004,89509.7898380723
50,-50,0.35000000000000003,91340.0776536512
50,-50,0.4,92693.93255958473
50,-50,0.45,93525.68270219318
50,-50,0.5,93806.25975029977
50,-50,0.55,93525.68270219317
50,-50,0.6000000000000001,92693.93255958473
50,-50,0.65,91340.0776536512
50,-50,0.7000000000000001,89509.7898380723
50,-50,0.75,87261.63697702304
50,-50,0.8,84662.6893053247
50,-50,0.8500000000000001,81784.01024437643
50,-50,0.9,78696.52663615753
50,-50,0.9500000000000001,75467.62650868847
50,-50,1.0,72158.66134638443
50,0,0.0,72523.09902995202
50,0,0.05,75848.77613752024
50,0,0.1,79093.98384139065
50,0,0.15000000000000002,82197.06080116621
50,0,0.2,85090.27864525057
50,0,0.25,87702.35231529083
50,0,0.30000000000000004,89961.85948371912
50,0,0.35000000000000003,91801.39117715447
50,0,0.4,93162.08373412811
50,0,0.45,93998.03463503256
50,0,0.5,94280.02873893765
50,0,0.55,93998.03463503254
50,0,0.6000000000000001,93162.08373412811
50,0,0.65,91801.39117715447
50,0,0.7000000000000001,89961.85948371912
50,0,0.75,87702.35231529083
50,0,0.8,85090.27864525057
50,0,0.8500000000000001,82197.06080116621
50,0,0.9,79093.98384139065
50,0,0.9500000000000001,75848.77613752022
50,0,1.0,72523.09902995202
50,50,0.0,72158.66134638443
50,50,0.05,75467.62650868848
50,50,0.1,78696.52663615753
50,50,0.15000000000000002,81784.01024437643
50,50,0.2,84662.6893053247
50,50,0.25,87261.63697702304
50,50,0.30000000000000004,89509.7898380723
50,50,0.35000000000000003,91340.0776536512
50,50,0.4,92693.93255958473
50,50,0.45,93525.68270219318
50,50,0.5,93806.25975029977
50,50,0.55,93525.68270219317
50,50,0.6000000000000001,92693.93255958473
50,50,0.65,91340.0776536512
50,50,0.7000000000000001,89509.7898380723
50,50,0.75,87261.63697702304
50,50,0.8,84662.6893053247
50,50,0.8500000000000001,81784.01024437643
50,50,0.9,78696.52663615753
50,50,0.9500000000000001,75467.62650868847
50,50,1.0,72158.66134638443
50,100,0.0,71797.8680396525
50,100,0.05,75090.28837614504
50,100,0.1,78303.04400297675
50,100,0.15000000000000002,81375.09019315455
50,100,0.2,84239.37585879807
50,100,0.25,86825.32879213792
50,100,0.30000000000000004,89062.24088888193
50,100,0.35000000000000003,90883.37726538294
50,100,0.4,92230.46289678683
50,100,0.45,93058.05428868224
50,100,0.5,93337.22845154826
50,100,0.55,93058.05428868221
50,100,0.6000000000000001,92230.46289678683
50,100,0.65,90883.37726538294
50,100,0.7000000000000001,89062.24088888193
50,100,0.75,86825.32879213792
50,100,0.8,84239.37585879807
50,100,0.8500000000000001,81375.09019315455
50,100,0.9,78303.04400297675
50,100,0.9500000000000001,75090.28837614502
50,100,1.0,71797.8680396525
50,150,0.0,71440.66471607216
50,150,0.05,74716.70485188562
50,150,0.1,77913.47661987737
50,150,0.15000000000000002,80970.23899816372
50,150,0.2,83820.27448636625
50,150,0.25,86393.3619822268
50,150,0.30000000000000004,88619.14516306661
50,150,0.35000000000000003,90431.22115958501
50,150,0.4,91771.60487242472
50,150,0.45,92595.07889421117
50,150,0.5,92872.8641308938
50,150,0.55,92595.07889421115
50,150,0.6000000000000001,91771.60487242472
50,150,0.65,90431.22115958501
50,150,0.7000000000000001,88619.14516306661
50,150,0.75,86393.3619822268
50,150,0.8,83820.27448636625
50,150,0.8500000000000001,80970.23899816372
50,150,0.9,77913.47661987737
50,150,0.9500000000000001,74716.7048518856
50,150,1.0,71440.66471607216
50,200,0.0,71086.99805906188
50,200,0.05,74346.82017440101
50,200,0.1,77527.76633958094
50,200,0.15000000000000002,80569.39623084609
50,200,0.2,83405.32263247334
50,200,0.25,85965.67207142367
50,200,0.30000000000000004,88180.43652364548
50,200,0.35000000000000003,89983.54184691381
50,200,0.4,91317.28999681864
50,200,0.45,92136.68741453686
50,200,0.5,92413.09747678046
50,200,0.55,92136.68741453685
50,200,0.6000000000000001,91317.28999681864
50,200,0.65,89983.54184691381
50,200,0.7000000000000001,88180.43652364548
50,200,0.75,85965.67207142367
50,200,0.8,83405.32263247334
50,200,0.8500000000000001,80569.39623084609
50,200,0.9,77527.76633958094
50,200,0.9500000000000001,74346.820174401
50,200,1.0,71086.99805906188
50,250,0.0,70736.8158026133
50,250,0.05,73980.57968093107
50,250,0.1,77145.85616056823
50,250,0.15000000000000002,80172.50265335424
50,250,0.2,82994.45897418531
50,250,0.25,85542.1958543231
50,250,0.30000000000000004,87746.0501368295
50,250,0.35000000000000003,89540.27316786497
50,250,0.4,90867.45112983925
50,250,0.45,91682.8121070761
50,250,0.5,91957.8605433973
50,250,0.55,91682.81210707608
50,250,0.6000000000000001,90867.45112983925
50,250,0.65,89540.27316786497
50,250,0.7000000000000001,87746.0501368295
50,250,0.75,85542.1958543231
50,250,0.8,82994.45897418531
50,250,0.8500000000000001,80172.50265335424
50,250,0.9,77145.85616056823
50,250,0.9500000000000001,73980.57968093106
50,250,1.0,70736.8158026133
50,300,0.0,70390.06670554167
50,300,0.05,73617.92978053435
50,300,0.1,76767.6901989968
50,300,0.15000000000000002,79779.5001893672
50,300,0.2,82587.6233909785
50,300,0.25,85122.8713648411
50,300,0.30000000000000004,87315.92244008032
50,300,0.35000000000000003,89101.35026017933
50,300,0.4,90422.02244783021
50,300,0.45,91233.38655753159
50,300,0.5,91507.08671720416
50,300,0.55,91233.38655753157
50,300,0.6000000000000001,90422.02244783021
50,300,0.65,89101.35026017933
50,300,0.7000000000000001,87315.92244008032
50,300,0.75,85122.8713648411
50,300,0.8,82587.6233909785
50,300,0.8500000000000001,79779.5001893672
50,300,0.9,76767.6901989968
50,300,0.9500000000000001,73617.92978053434
50,300,1.0,70390.06670554167
50,350,0.0,70046.70052649025
50,350,0.05,73258.81792794638
50,350,0.1,76393.21366144074
50,350,0.15000000000000002,79390.33189576055
50,350,0.2,82184.75693541276
50,350,0.25,84707.63784598824
50,350,0.30000000000000004,86889.99111110432
50,350,0.35000000000000003,88666.70952720288
50,350,0.4,89980.93941149935
50,350,0.45,90788.34564749488
50,350,0.5,91060.71068443735
50,350,0.55,90788.34564749485
50,350,0.6000000000000001,89980.93941149935
50,350,0.65,88666.70952720288
50,350,0.7000000000000001,86889.99111110432
50,350,0.75,84707.63784598824
50,350,0.8,82184.75693541276
50,350,0.8500000000000001,79390.33189576055
50,350,0.9,76393.21366144074
50,350,0.9500000000000001,73258.81792794637
50,350,1.0,70046.70052649025
50,400,0.0,69706.66799966262
50,400,0.05,72903.19259819905
50,400,0.1,76022.37281842403
50,400,0.15000000000000002,79004.94193510151
50,400,0.2,81785.80180465833
50,400,0.25,84296.43572052226
50,400,0.30000000000000004,86468.19503774944
50,400,0.35000000000000003,88236.2886071679
50,400,0.4,89544.1387347445
50,400,0.45,90347.62552299246
50,400,0.5,90618.66839956143
50,400,0.55,90347.62552299244
50,400,0.6000000000000001,89544.1387347445
50,400,0.65,88236.2886071679
50,400,0.7000000000000001,86468.19503774944
50,400,0.75,84296.43572052226
50,400,0.8,81785.80180465833
50,400,0.8500000000000001,79004.94193510151
50,400,0.9,76022.37281842403
50,400,0.9500000000000001,72903.19259819905
50,400,1.0,69706.66799966262
50,450,0.0,69369.92081125846
50,450,0.05,72551.00326197589
50,450,0.1,75655.1149787215
50,450,0.15000000000000002,78623.2755489416
50,450,0.2,81390.7013128484
50,450,0.25,83889.2065624521
50,450,0.30000000000000004,86050.47428877481
50,450,0.35000000000000003,87810.02634336517
50,450,0.4,89111.55835438342
50,450,0.45,89911.1635639442
50,450,0.5,90180.89705463602
50,450,0.55,89911.16356394418
50,450,0.6000000000000001,89111.55835438342
50,450,0.65,87810.02634336517
50,450,0.7000000000000001,86050.47428877481
50,450,0.75,83889.2065624521
50,450,0.8,81390.7013128484
50,450,0.8500000000000001,78623.2755489416
50,450,0.9,75655.1149787215
50,450,0.9500000000000001,72551.00326197587
50,450,1.0,69369.92081125846
50,500,0.0,69036.41157658894
50,500,0.05,72202.20036167793
50,500,0.1,75291.38846440072
50,500,0.15000000000000002,78245.27903187937
50,500,0.2,80999.39986422892
50,500,0.25,83485.89306936337
50,500,0.30000000000000004,85636.77008546339
50,500,0.35000000000000003,87387.8627551759
50,500,0.4,88683.13740075658
50,500,0.45,89478.89835450215
50,500,0.5,89747.33504956563
50,500,0.55,89478.89835450212
50,500,0.6000000000000001,88683.13740075658
50,500,0.65,87387.8627551759
50,500,0.7000000000000001,85636.77008546339
50,500,0.75,83485.89306936337
50,500,0.8,80999.39986422892
50,500,0.8500000000000001,78245.27903187937
50,500,0.9,75291.38846440072
50,500,0.9500000000000001,72202.20036167791
50,500,1.0,69036.41157658894
50,550,0.0,68706.0938178493
50,550,0.05,71856.73528817708
50,550,0.1,74931.14258658064
50,550,0.15000000000000002,77870.899706368
50,550,0.2,80611.8429270795
50,550,0.25,83086.4390355387
50,550,0.30000000000000004,85227.0247740497
50,550,0.35000000000000003,86969.73900993583
50,550,0.4,88258.81616917401
50,550,0.45,89050.76965424136
50,550,0.5,89317.92196320408
50,550,0.55,89050.76965424135
50,550,0.6000000000000001,88258.81616917401
50,550,0.65,86969.73900993583
50,550,0.7000000000000001,85227.0247740497
50,550,0.75,83086.4390355387
50,550,0.8,80611.8429270795
50,550,0.8500000000000001,77870.899706368
50,550,0.9,74931.14258658064
50,550,0.9500000000000001,71856.73528817706
50,550,1.0,68706.0938178493
50,600,0.0,68378.9219425262
50,600,0.05,71514.56035823336
50,600,0.1,74574.32762188262
50,600,0.15000000000000002,77500.08589824243
50,600,0.2,80227.97700837911
50,600,0.25,82690.78932584565
50,600,0.30000000000000004,84821.18179893517
50,600,0.35000000000000003,86555.5973956028
50,600,0.4,87838.53609217794
50,600,0.45,88626.71837017355
50,600,0.5,88892.59852528405
50,600,0.55,88626.71837017353
50,600,0.6000000000000001,87838.53609217794
50,600,0.65,86555.5973956028
50,600,0.7000000000000001,84821.18179893517
50,600,0.75,82690.78932584565
50,600,0.8,80227.97700837911
50,600,0.8500000000000001,77500.08589824243
50,600,0.9,74574.32762188262
50,600,0.9500000000000001,71514.56035823334
50,600,1.0,68378.9219425262
50,650,0.0,68054.85122241944
